Starting duty-cycle loop
iteration,frequency_in,frequency_out,resolution_out,ratio,read_val
1,5000,15000,12,0.427,0.414
2,5000,15000,12,0.427,0.4151
3,5000,15000,12,0.427,0.4138
4,5000,15000,12,0.427,0.4161
0,10000,10000,12,0.245,0.2351
1,10000,10000,12,0.245,0.23435
2,10000,10000,12,0.245,0.23435
3,10000,10000,12,0.245,0.2367
4,10000,10000,12,0.245,0.23605
0,5000,15000,12,0.245,0.2357
1,5000,15000,12,0.245,0.2348
2,5000,15000,12,0.245,0.2345
3,5000,15000,12,0.245,0.2368
4,5000,15000,12,0.245,0.2378
0,10000,10000,12,0.624,0.60835
1,10000,10000,12,0.624,0.6106
2,10000,10000,12,0.624,0.61045
3,10000,10000,12,0.624,0.60945
4,10000,10000,12,0.624,0.6094
0,5000,15000,12,0.624,0.6082
1,5000,15000,12,0.624,0.6126
2,5000,15000,12,0.624,0.6114
3,5000,15000,12,0.624,0.6114
4,5000,15000,12,0.624,0.6131
0,10000,10000,12,0.367,0.35515
1,10000,10000,12,0.367,0.35285
2,10000,10000,12,0.367,0.35365
3,10000,10000,12,0.367,0.3536
4,10000,10000,12,0.367,0.35405
0,5000,15000,12,0.367,0.3585
1,5000,15000,12,0.367,0.3548
2,5000,15000,12,0.367,0.355
3,5000,15000,12,0.367,0.3535
4,5000,15000,12,0.367,0.3549
0,10000,10000,12,0.943,0.9335
1,10000,10000,12,0.943,0.93935
2,10000,10000,12,0.943,0.9393
3,10000,10000,12,0.943,0.93935
4,10000,10000,12,0.943,0.93995
0,5000,15000,12,0.943,0.937
1,5000,15000,12,0.943,0.9387
2,5000,15000,12,0.943,0.9384
3,5000,15000,12,0.943,0.9388
4,5000,15000,12,0.943,0.9384
0,10000,10000,12,0.634,0.6247
1,10000,10000,12,0.634,0.6213
2,10000,10000,12,0.634,0.6213
3,10000,10000,12,0.634,0.62135
4,10000,10000,12,0.634,0.6201
0,5000,15000,12,0.634,0.626
1,5000,15000,12,0.634,0.6226
2,5000,15000,12,0.634,0.6226
3,5000,15000,12,0.634,0.6212
4,5000,15000,12,0.634,0.6226
0,10000,10000,12,0.351,0.33965
1,10000,10000,12,0.351,0.3388
2,10000,10000,12,0.351,0.33915
3,10000,10000,12,0.351,0.33915
4,10000,10000,12,0.351,0.33695
0,5000,15000,12,0.351,0.3396
1,5000,15000,12,0.351,0.3386
2,5000,15000,12,0.351,0.3396
3,5000,15000,12,0.351,0.3395
4,5000,15000,12,0.351,0.3389
0,10000,10000,12,0.589,0.5734
1,10000,10000,12,0.589,0.5759
2,10000,10000,12,0.589,0.5759
3,10000,10000,12,0.589,0.5759
4,10000,10000,12,0.589,0.57525
0,5000,15000,12,0.589,0.5777
1,5000,15000,12,0.589,0.5751
2,5000,15000,12,0.589,0.5758
3,5000,15000,12,0.589,0.5742
4,5000,15000,12,0.589,0.5747
0,10000,10000,12,0.08,0.07765
1,10000,10000,12,0.08,0.07625
2,10000,10000,12,0.08,0.07615
3,10000,10000,12,0.08,0.0754
4,10000,10000,12,0.08,0.0763
0,5000,15000,12,0.08,0.0762
1,5000,15000,12,0.08,0.0765
2,5000,15000,12,0.08,0.0765
3,5000,15000,12,0.08,0.0766
4,5000,15000,12,0.08,0.0758
0,10000,10000,12,0.084,0.07895
1,10000,10000,12,0.084,0.0794
2,10000,10000,12,0.084,0.07855
3,10000,10000,12,0.084,0.0784
4,10000,10000,12,0.084,0.0792
0,5000,15000,12,0.084,0.0814
1,5000,15000,12,0.084,0.081
2,5000,15000,12,0.084,0.0808
3,5000,15000,12,0.084,0.0816
4,5000,15000,12,0.084,0.081
0,10000,10000,12,0.505,0.4876
1,10000,10000,12,0.505,0.4875
2,10000,10000,12,0.505,0.4913
3,10000,10000,12,0.505,0.48835
4,10000,10000,12,0.505,0.4919
0,5000,15000,12,0.505,0.4918
1,5000,15000,12,0.505,0.4928
2,5000,15000,12,0.505,0.49
3,5000,15000,12,0.505,0.4922
4,5000,15000,12,0.505,0.4938
0,10000,10000,12,0.3,0.2882
1,10000,10000,12,0.3,0.2866
2,10000,10000,12,0.3,0.28975
3,10000,10000,12,0.3,0.28655
4,10000,10000,12,0.3,0.28975
0,5000,15000,12,0.3,0.2898
1,5000,15000,12,0.3,0.2898
2,5000,15000,12,0.3,0.2886
3,5000,15000,12,0.3,0.2898
4,5000,15000,12,0.3,0.2884
0,10000,10000,12,0.536,0.5156
1,10000,10000,12,0.536,0.5181
2,10000,10000,12,0.536,0.51905
3,10000,10000,12,0.536,0.52075
4,10000,10000,12,0.536,0.5191
0,5000,15000,12,0.536,0.5182
1,5000,15000,12,0.536,0.5184
2,5000,15000,12,0.536,0.5187
3,5000,15000,12,0.536,0.5223
4,5000,15000,12,0.536,0.5224
0,10000,10000,12,0.163,0.1561
1,10000,10000,12,0.163,0.1542
2,10000,10000,12,0.163,0.1542
3,10000,10000,12,0.163,0.1543
4,10000,10000,12,0.163,0.15405
0,5000,15000,12,0.163,0.1581
1,5000,15000,12,0.163,0.1557
2,5000,15000,12,0.163,0.1557
3,5000,15000,12,0.163,0.1557
4,5000,15000,12,0.163,0.1557
0,10000,10000,12,0.194,0.18235
1,10000,10000,12,0.194,0.18215
2,10000,10000,12,0.194,0.18185
3,10000,10000,12,0.194,0.18185
4,10000,10000,12,0.194,0.1819
0,5000,15000,12,0.194,0.1825
1,5000,15000,12,0.194,0.1837
2,5000,15000,12,0.194,0.1851
3,5000,15000,12,0.194,0.1836
4,5000,15000,12,0.194,0.1836
0,10000,10000,12,0.982,0.97365
1,10000,10000,12,0.982,0.97985
2,10000,10000,12,0.982,0.97985
3,10000,10000,12,0.982,0.97985
4,10000,10000,12,0.982,0.98
0,5000,15000,12,0.982,0.973
1,5000,15000,12,0.982,0.9829
2,5000,15000,12,0.982,0.9825
3,5000,15000,12,0.982,0.9834
4,5000,15000,12,0.982,0.9832
0,10000,10000,12,0.305,0.29715
1,10000,10000,12,0.305,0.2937
2,10000,10000,12,0.305,0.29155
3,10000,10000,12,0.305,0.2937
4,10000,10000,12,0.305,0.2911
0,5000,15000,12,0.305,0.2935
1,5000,15000,12,0.305,0.2921
2,5000,15000,12,0.305,0.2943
3,5000,15000,12,0.305,0.2922
4,5000,15000,12,0.305,0.2944
0,10000,10000,12,0.009,0.0085
1,10000,10000,12,0.009,0.0085
2,10000,10000,12,0.009,0.00845
3,10000,10000,12,0.009,0.00855
4,10000,10000,12,0.009,0.0085
0,5000,15000,12,0.009,0.008
1,5000,15000,12,0.009,0.008
2,5000,15000,12,0.009,0.008
3,5000,15000,12,0.009,0.008
4,5000,15000,12,0.009,0.0079
0,10000,10000,12,0.603,0.588
1,10000,10000,12,0.603,0.59
2,10000,10000,12,0.603,0.5898
3,10000,10000,12,0.603,0.5898
4,10000,10000,12,0.603,0.5899
0,5000,15000,12,0.603,0.5862
1,5000,15000,12,0.603,0.5921
2,5000,15000,12,0.603,0.589
3,5000,15000,12,0.603,0.5899
4,5000,15000,12,0.603,0.5903
0,10000,10000,12,0.033,0.03345
1,10000,10000,12,0.033,0.0315
2,10000,10000,12,0.033,0.03185
3,10000,10000,12,0.033,0.0315
4,10000,10000,12,0.033,0.03185
0,5000,15000,12,0.033,0.0363
1,5000,15000,12,0.033,0.0303
2,5000,15000,12,0.033,0.031
3,5000,15000,12,0.033,0.0307
4,5000,15000,12,0.033,0.0305
0,10000,10000,12,0.773,0.75895
1,10000,10000,12,0.773,0.76285
2,10000,10000,12,0.773,0.76305
3,10000,10000,12,0.773,0.763
4,10000,10000,12,0.773,0.76345
0,5000,15000,12,0.773,0.755
1,5000,15000,12,0.773,0.7589
2,5000,15000,12,0.773,0.7598
3,5000,15000,12,0.773,0.762
4,5000,15000,12,0.773,0.7613
0,10000,10000,12,0.697,0.68635
1,10000,10000,12,0.697,0.6846
2,10000,10000,12,0.697,0.6871
3,10000,10000,12,0.697,0.6837
4,10000,10000,12,0.697,0.68555
0,5000,15000,12,0.697,0.6861
1,5000,15000,12,0.697,0.6847
2,5000,15000,12,0.697,0.6861
3,5000,15000,12,0.697,0.684
4,5000,15000,12,0.697,0.6876
0,10000,10000,12,0.92,0.9129
1,10000,10000,12,0.92,0.91515
2,10000,10000,12,0.92,0.91525
3,10000,10000,12,0.92,0.91605
4,10000,10000,12,0.92,0.91515
0,5000,15000,12,0.92,0.9126
1,5000,15000,12,0.92,0.9159
2,5000,15000,12,0.92,0.916
3,5000,15000,12,0.92,0.916
4,5000,15000,12,0.92,0.9153
0,10000,10000,12,0.248,0.24185
1,10000,10000,12,0.248,0.2359
2,10000,10000,12,0.248,0.2359
3,10000,10000,12,0.248,0.237
4,10000,10000,12,0.248,0.2372
0,5000,15000,12,0.248,0.2408
1,5000,15000,12,0.248,0.2385
2,5000,15000,12,0.248,0.2404
3,5000,15000,12,0.248,0.2405
4,5000,15000,12,0.248,0.2399
0,10000,10000,12,0.181,0.1738
1,10000,10000,12,0.181,0.17315
2,10000,10000,12,0.181,0.17305
3,10000,10000,12,0.181,0.17225
4,10000,10000,12,0.181,0.17235
0,5000,15000,12,0.181,0.1728
1,5000,15000,12,0.181,0.1728
2,5000,15000,12,0.181,0.1727
3,5000,15000,12,0.181,0.1728
4,5000,15000,12,0.181,0.1723
0,10000,10000,12,0.182,0.1753
1,10000,10000,12,0.182,0.1744
2,10000,10000,12,0.182,0.17455
3,10000,10000,12,0.182,0.17455
4,10000,10000,12,0.182,0.17445
0,5000,15000,12,0.182,0.1734
1,5000,15000,12,0.182,0.1734
2,5000,15000,12,0.182,0.1756
3,5000,15000,12,0.182,0.1735
4,5000,15000,12,0.182,0.1725
0,10000,10000,12,0.627,0.61225
1,10000,10000,12,0.627,0.61455
2,10000,10000,12,0.627,0.61315
3,10000,10000,12,0.627,0.61395
4,10000,10000,12,0.627,0.61455
0,5000,15000,12,0.627,0.6158
1,5000,15000,12,0.627,0.6142
2,5000,15000,12,0.627,0.6154
3,5000,15000,12,0.627,0.6159
4,5000,15000,12,0.627,0.6143
0,10000,10000,12,0.919,0.90945
1,10000,10000,12,0.919,0.9122
2,10000,10000,12,0.919,0.9124
3,10000,10000,12,0.919,0.91285
4,10000,10000,12,0.919,0.91245
0,5000,15000,12,0.919,0.9115
1,5000,15000,12,0.919,0.9158
2,5000,15000,12,0.919,0.9163
3,5000,15000,12,0.919,0.916
4,5000,15000,12,0.919,0.9156
0,10000,10000,12,0.904,0.8983
1,10000,10000,12,0.904,0.8973
2,10000,10000,12,0.904,0.8982
3,10000,10000,12,0.904,0.89735
4,10000,10000,12,0.904,0.8982
0,5000,15000,12,0.904,0.8958
1,5000,15000,12,0.904,0.8935
2,5000,15000,12,0.904,0.8954
3,5000,15000,12,0.904,0.8941
4,5000,15000,12,0.904,0.8941
0,10000,10000,12,0.768,0.7584
1,10000,10000,12,0.768,0.75825
2,10000,10000,12,0.768,0.75765
3,10000,10000,12,0.768,0.75805
4,10000,10000,12,0.768,0.75695
0,5000,15000,12,0.768,0.7613
1,5000,15000,12,0.768,0.7614
2,5000,15000,12,0.768,0.7604
3,5000,15000,12,0.768,0.7584
4,5000,15000,12,0.768,0.7598
0,10000,10000,12,0.562,0.54835
1,10000,10000,12,0.562,0.54725
2,10000,10000,12,0.562,0.5483
3,10000,10000,12,0.562,0.54785
4,10000,10000,12,0.562,0.5461
0,5000,15000,12,0.562,0.5493
1,5000,15000,12,0.562,0.5499
2,5000,15000,12,0.562,0.5483
3,5000,15000,12,0.562,0.5508
4,5000,15000,12,0.562,0.5492
0,10000,10000,12,0.954,0.94725
1,10000,10000,12,0.954,0.9521
2,10000,10000,12,0.954,0.95145
3,10000,10000,12,0.954,0.9516
4,10000,10000,12,0.954,0.95165
0,5000,15000,12,0.954,0.9499
1,5000,15000,12,0.954,0.9513
2,5000,15000,12,0.954,0.9513
3,5000,15000,12,0.954,0.9513
4,5000,15000,12,0.954,0.9514
0,10000,10000,12,0.608,0.5988
1,10000,10000,12,0.608,0.59495
2,10000,10000,12,0.608,0.595
3,10000,10000,12,0.608,0.59495
4,10000,10000,12,0.608,0.5949
0,5000,15000,12,0.608,0.5987
1,5000,15000,12,0.608,0.5964
2,5000,15000,12,0.608,0.595
3,5000,15000,12,0.608,0.5957
4,5000,15000,12,0.608,0.5936
0,10000,10000,12,0.963,0.9535
1,10000,10000,12,0.963,0.95755
2,10000,10000,12,0.963,0.9575
3,10000,10000,12,0.963,0.9576
4,10000,10000,12,0.963,0.9581
0,5000,15000,12,0.963,0.9557
1,5000,15000,12,0.963,0.9609
2,5000,15000,12,0.963,0.961
3,5000,15000,12,0.963,0.9609
4,5000,15000,12,0.963,0.9609
0,10000,10000,12,0.935,0.9318
1,10000,10000,12,0.935,0.93135
2,10000,10000,12,0.935,0.93145
3,10000,10000,12,0.935,0.9314
4,10000,10000,12,0.935,0.9321
0,5000,15000,12,0.935,0.9318
1,5000,15000,12,0.935,0.9318
2,5000,15000,12,0.935,0.9319
3,5000,15000,12,0.935,0.932
4,5000,15000,12,0.935,0.9319
0,10000,10000,12,0.608,0.5986
1,10000,10000,12,0.608,0.59495
2,10000,10000,12,0.608,0.5949
3,10000,10000,12,0.608,0.5949
4,10000,10000,12,0.608,0.595
0,5000,15000,12,0.608,0.5943
1,5000,15000,12,0.608,0.5936
2,5000,15000,12,0.608,0.595
3,5000,15000,12,0.608,0.5965
4,5000,15000,12,0.608,0.5951
0,10000,10000,12,0.617,0.60465
1,10000,10000,12,0.617,0.60475
2,10000,10000,12,0.617,0.6046
3,10000,10000,12,0.617,0.6041
4,10000,10000,12,0.617,0.60475
0,5000,15000,12,0.617,0.6026
1,5000,15000,12,0.617,0.6051
2,5000,15000,12,0.617,0.6035
3,5000,15000,12,0.617,0.6032
4,5000,15000,12,0.617,0.6042
0,10000,10000,12,0.903,0.895
1,10000,10000,12,0.903,0.8971
2,10000,10000,12,0.903,0.89765
3,10000,10000,12,0.903,0.89705
4,10000,10000,12,0.903,0.89815
0,5000,15000,12,0.903,0.8909
1,5000,15000,12,0.903,0.8938
2,5000,15000,12,0.903,0.8945
3,5000,15000,12,0.903,0.8947
4,5000,15000,12,0.903,0.8935
0,10000,10000,12,0.696,0.68685
1,10000,10000,12,0.696,0.6838
2,10000,10000,12,0.696,0.68615
3,10000,10000,12,0.696,0.68375
4,10000,10000,12,0.696,0.68495
0,5000,15000,12,0.696,0.6857
1,5000,15000,12,0.696,0.6853
2,5000,15000,12,0.696,0.6858
3,5000,15000,12,0.696,0.6859
4,5000,15000,12,0.696,0.6875
0,10000,10000,12,0.484,0.4715
1,10000,10000,12,0.484,0.46825
2,10000,10000,12,0.484,0.47195
3,10000,10000,12,0.484,0.46805
4,10000,10000,12,0.484,0.4725
0,5000,15000,12,0.484,0.4732
1,5000,15000,12,0.484,0.4688
2,5000,15000,12,0.484,0.4728
3,5000,15000,12,0.484,0.4697
4,5000,15000,12,0.484,0.4683
0,10000,10000,12,0.737,0.7227
1,10000,10000,12,0.737,0.7254
2,10000,10000,12,0.737,0.7259
3,10000,10000,12,0.737,0.7272
4,10000,10000,12,0.737,0.72535
0,5000,15000,12,0.737,0.7248
1,5000,15000,12,0.737,0.7288
2,5000,15000,12,0.737,0.7296
3,5000,15000,12,0.737,0.7268
4,5000,15000,12,0.737,0.7301
0,10000,10000,12,0.276,0.2673
1,10000,10000,12,0.276,0.2632
2,10000,10000,12,0.276,0.26385
3,10000,10000,12,0.276,0.2636
4,10000,10000,12,0.276,0.2632
0,5000,15000,12,0.276,0.2664
1,5000,15000,12,0.276,0.2625
2,5000,15000,12,0.276,0.2628
3,5000,15000,12,0.276,0.2649
4,5000,15000,12,0.276,0.2655
0,10000,10000,12,0.052,0.0492
1,10000,10000,12,0.052,0.0491
2,10000,10000,12,0.052,0.0496
3,10000,10000,12,0.052,0.0491
4,10000,10000,12,0.052,0.04905
0,5000,15000,12,0.052,0.049
1,5000,15000,12,0.052,0.0484
2,5000,15000,12,0.052,0.0493
3,5000,15000,12,0.052,0.0484
4,5000,15000,12,0.052,0.0482
0,10000,10000,12,0.946,0.9364
1,10000,10000,12,0.946,0.9422
2,10000,10000,12,0.946,0.94225
3,10000,10000,12,0.946,0.9422
4,10000,10000,12,0.946,0.94235
0,5000,15000,12,0.946,0.9407
1,5000,15000,12,0.946,0.9426
2,5000,15000,12,0.946,0.9431
3,5000,15000,12,0.946,0.9426
4,5000,15000,12,0.946,0.9426
0,10000,10000,12,0.57,0.55985
1,10000,10000,12,0.57,0.5561
2,10000,10000,12,0.57,0.55735
3,10000,10000,12,0.57,0.5573
4,10000,10000,12,0.57,0.55565
0,5000,15000,12,0.57,0.5619
1,5000,15000,12,0.57,0.5581
2,5000,15000,12,0.57,0.5574
3,5000,15000,12,0.57,0.5589
4,5000,15000,12,0.57,0.5571
0,10000,10000,12,0.588,0.57505
1,10000,10000,12,0.588,0.57505
2,10000,10000,12,0.588,0.5751
3,10000,10000,12,0.588,0.5751
4,10000,10000,12,0.588,0.5757
0,5000,15000,12,0.588,0.5746
1,5000,15000,12,0.588,0.5758
2,5000,15000,12,0.588,0.5763
3,5000,15000,12,0.588,0.5776
4,5000,15000,12,0.588,0.5762
0,10000,10000,12,0.88,0.87075
1,10000,10000,12,0.88,0.87275
2,10000,10000,12,0.88,0.87385
3,10000,10000,12,0.88,0.8725
4,10000,10000,12,0.88,0.87365
0,5000,15000,12,0.88,0.8758
1,5000,15000,12,0.88,0.8743
2,5000,15000,12,0.88,0.8744
3,5000,15000,12,0.88,0.875
4,5000,15000,12,0.88,0.8745
0,10000,10000,12,0.889,0.88325
1,10000,10000,12,0.889,0.88225
2,10000,10000,12,0.889,0.8833
3,10000,10000,12,0.889,0.882
4,10000,10000,12,0.889,0.88345
0,5000,15000,12,0.889,0.8849
1,5000,15000,12,0.889,0.8845
2,5000,15000,12,0.889,0.8844
3,5000,15000,12,0.889,0.8846
4,5000,15000,12,0.889,0.8844
0,10000,10000,12,0.331,0.32215
1,10000,10000,12,0.331,0.3197
2,10000,10000,12,0.331,0.31745
3,10000,10000,12,0.331,0.3165
4,10000,10000,12,0.331,0.3197
0,5000,15000,12,0.331,0.3196
1,5000,15000,12,0.331,0.3159
2,5000,15000,12,0.331,0.3181
3,5000,15000,12,0.331,0.3185
4,5000,15000,12,0.331,0.3192
0,10000,10000,12,0.949,0.9401
1,10000,10000,12,0.949,0.9459
2,10000,10000,12,0.949,0.9459
3,10000,10000,12,0.949,0.94625
4,10000,10000,12,0.949,0.9466
0,5000,15000,12,0.949,0.9457
1,5000,15000,12,0.949,0.9456
2,5000,15000,12,0.949,0.9461
3,5000,15000,12,0.949,0.946
4,5000,15000,12,0.949,0.9461
0,10000,10000,12,0.02,0.02355
1,10000,10000,12,0.02,0.018
2,10000,10000,12,0.02,0.018
3,10000,10000,12,0.02,0.01815
4,10000,10000,12,0.02,0.01805
0,5000,15000,12,0.02,0.029
1,5000,15000,12,0.02,0.0188
2,5000,15000,12,0.02,0.0185
3,5000,15000,12,0.02,0.0188
4,5000,15000,12,0.02,0.0189
0,10000,10000,12,0.757,0.74185
1,10000,10000,12,0.757,0.74735
2,10000,10000,12,0.757,0.74765
3,10000,10000,12,0.757,0.74745
4,10000,10000,12,0.757,0.74575
0,5000,15000,12,0.757,0.7487
1,5000,15000,12,0.757,0.7487
2,5000,15000,12,0.757,0.7481
3,5000,15000,12,0.757,0.7452
4,5000,15000,12,0.757,0.7475
0,10000,10000,12,0.275,0.26745
1,10000,10000,12,0.275,0.2638
2,10000,10000,12,0.275,0.2661
3,10000,10000,12,0.275,0.26345
4,10000,10000,12,0.275,0.2639
0,5000,15000,12,0.275,0.2655
1,5000,15000,12,0.275,0.2624
2,5000,15000,12,0.275,0.2625
3,5000,15000,12,0.275,0.2648
4,5000,15000,12,0.275,0.2651
0,10000,10000,12,0.285,0.273
1,10000,10000,12,0.285,0.2723
2,10000,10000,12,0.285,0.27395
3,10000,10000,12,0.285,0.27235
4,10000,10000,12,0.285,0.27495
0,5000,15000,12,0.285,0.276
1,5000,15000,12,0.285,0.2757
2,5000,15000,12,0.285,0.2758
3,5000,15000,12,0.285,0.276
4,5000,15000,12,0.285,0.276
0,10000,10000,12,0.46,0.4476
1,10000,10000,12,0.46,0.44515
2,10000,10000,12,0.46,0.4476
3,10000,10000,12,0.46,0.445
4,10000,10000,12,0.46,0.44445
0,5000,15000,12,0.46,0.4483
1,5000,15000,12,0.46,0.4481
2,5000,15000,12,0.46,0.4452
3,5000,15000,12,0.46,0.4486
4,5000,15000,12,0.46,0.4454
0,10000,10000,12,0.248,0.2367
1,10000,10000,12,0.248,0.2359
2,10000,10000,12,0.248,0.2359
3,10000,10000,12,0.248,0.23605
4,10000,10000,12,0.248,0.23855
0,5000,15000,12,0.248,0.2399
1,5000,15000,12,0.248,0.2372
2,5000,15000,12,0.248,0.2371
3,5000,15000,12,0.248,0.2393
4,5000,15000,12,0.248,0.2405
0,10000,10000,12,0.631,0.616
1,10000,10000,12,0.631,0.6184
2,10000,10000,12,0.631,0.61835
3,10000,10000,12,0.631,0.6179
4,10000,10000,12,0.631,0.6183
0,5000,15000,12,0.631,0.6186
1,5000,15000,12,0.631,0.6202
2,5000,15000,12,0.631,0.6197
3,5000,15000,12,0.631,0.6188
4,5000,15000,12,0.631,0.6202
0,10000,10000,12,0.741,0.7283
1,10000,10000,12,0.741,0.72945
2,10000,10000,12,0.741,0.7295
3,10000,10000,12,0.741,0.7303
4,10000,10000,12,0.741,0.7295
0,5000,15000,12,0.741,0.7292
1,5000,15000,12,0.741,0.7311
2,5000,15000,12,0.741,0.7318
3,5000,15000,12,0.741,0.7274
4,5000,15000,12,0.741,0.7316
0,10000,10000,12,0.308,0.2988
1,10000,10000,12,0.308,0.2961
2,10000,10000,12,0.308,0.2979
3,10000,10000,12,0.308,0.295
4,10000,10000,12,0.308,0.2979
0,5000,15000,12,0.308,0.2981
1,5000,15000,12,0.308,0.2945
2,5000,15000,12,0.308,0.2951
3,5000,15000,12,0.308,0.2941
4,5000,15000,12,0.308,0.2954
0,10000,10000,12,0.728,0.71215
1,10000,10000,12,0.728,0.71725
2,10000,10000,12,0.728,0.71535
3,10000,10000,12,0.728,0.71545
4,10000,10000,12,0.728,0.71745
0,5000,15000,12,0.728,0.7128
1,5000,15000,12,0.728,0.7177
2,5000,15000,12,0.728,0.7192
3,5000,15000,12,0.728,0.7159
4,5000,15000,12,0.728,0.7187
0,10000,10000,12,0.85,0.8415
1,10000,10000,12,0.85,0.84285
2,10000,10000,12,0.85,0.8422
3,10000,10000,12,0.85,0.8413
4,10000,10000,12,0.85,0.84165
0,5000,15000,12,0.85,0.8442
1,5000,15000,12,0.85,0.8429
2,5000,15000,12,0.85,0.8442
3,5000,15000,12,0.85,0.8427
4,5000,15000,12,0.85,0.8427
0,10000,10000,12,0.209,0.20475
1,10000,10000,12,0.209,0.1995
2,10000,10000,12,0.209,0.1995
3,10000,10000,12,0.209,0.1995
4,10000,10000,12,0.209,0.20005
0,5000,15000,12,0.209,0.2095
1,5000,15000,12,0.209,0.1988
2,5000,15000,12,0.209,0.2019
3,5000,15000,12,0.209,0.1989
4,5000,15000,12,0.209,0.1976
0,10000,10000,12,0.37,0.357
1,10000,10000,12,0.37,0.35805
2,10000,10000,12,0.37,0.35805
3,10000,10000,12,0.37,0.358
4,10000,10000,12,0.37,0.35685
0,5000,15000,12,0.37,0.3566
1,5000,15000,12,0.37,0.3588
2,5000,15000,12,0.37,0.3581
3,5000,15000,12,0.37,0.3574
4,5000,15000,12,0.37,0.3575
0,10000,10000,12,0.429,0.41585
1,10000,10000,12,0.429,0.41525
2,10000,10000,12,0.429,0.415
3,10000,10000,12,0.429,0.41505
4,10000,10000,12,0.429,0.4155
0,5000,15000,12,0.429,0.4141
1,5000,15000,12,0.429,0.414
2,5000,15000,12,0.429,0.4153
3,5000,15000,12,0.429,0.4149
4,5000,15000,12,0.429,0.414
0,10000,10000,12,0.69,0.6754
1,10000,10000,12,0.69,0.67715
2,10000,10000,12,0.69,0.67925
3,10000,10000,12,0.69,0.6761
4,10000,10000,12,0.69,0.6777
0,5000,15000,12,0.69,0.6801
1,5000,15000,12,0.69,0.6773
2,5000,15000,12,0.69,0.6789
3,5000,15000,12,0.69,0.6772
4,5000,15000,12,0.69,0.6789
0,10000,10000,12,0.837,0.8277
1,10000,10000,12,0.837,0.82935
2,10000,10000,12,0.837,0.82935
3,10000,10000,12,0.837,0.82855
4,10000,10000,12,0.837,0.82935
0,5000,15000,12,0.837,0.8243
1,5000,15000,12,0.837,0.8291
2,5000,15000,12,0.837,0.8285
3,5000,15000,12,0.837,0.8289
4,5000,15000,12,0.837,0.8284
0,10000,10000,12,0.973,0.96965
1,10000,10000,12,0.973,0.97115
2,10000,10000,12,0.973,0.9712
3,10000,10000,12,0.973,0.9713
4,10000,10000,12,0.973,0.9712
0,5000,15000,12,0.973,0.9688
1,5000,15000,12,0.973,0.9708
2,5000,15000,12,0.973,0.9703
3,5000,15000,12,0.973,0.9707
4,5000,15000,12,0.973,0.9705
0,10000,10000,12,0.833,0.82535
1,10000,10000,12,0.833,0.82385
2,10000,10000,12,0.833,0.8229
3,10000,10000,12,0.833,0.82245
4,10000,10000,12,0.833,0.82425
0,5000,15000,12,0.833,0.8281
1,5000,15000,12,0.833,0.8281
2,5000,15000,12,0.833,0.8283
3,5000,15000,12,0.833,0.8282
4,5000,15000,12,0.833,0.8285
0,10000,10000,12,0.469,0.45765
1,10000,10000,12,0.469,0.45245
2,10000,10000,12,0.469,0.45625
3,10000,10000,12,0.469,0.45255
4,10000,10000,12,0.469,0.4556
0,5000,15000,12,0.469,0.4567
1,5000,15000,12,0.469,0.4564
2,5000,15000,12,0.469,0.4541
3,5000,15000,12,0.469,0.4593
4,5000,15000,12,0.469,0.4559
0,10000,10000,12,0.322,0.30855
1,10000,10000,12,0.322,0.3106
2,10000,10000,12,0.322,0.30735
3,10000,10000,12,0.322,0.3093
4,10000,10000,12,0.322,0.3092
0,5000,15000,12,0.322,0.3093
1,5000,15000,12,0.322,0.3092
2,5000,15000,12,0.322,0.308
3,5000,15000,12,0.322,0.3077
4,5000,15000,12,0.322,0.308
0,10000,10000,12,0.89,0.8794
1,10000,10000,12,0.89,0.88395
2,10000,10000,12,0.89,0.88465
3,10000,10000,12,0.89,0.88345
4,10000,10000,12,0.89,0.88465
0,5000,15000,12,0.89,0.8836
1,5000,15000,12,0.89,0.8852
2,5000,15000,12,0.89,0.8849
3,5000,15000,12,0.89,0.8852
4,5000,15000,12,0.89,0.885
0,10000,10000,12,0.277,0.26885
1,10000,10000,12,0.277,0.26425
2,10000,10000,12,0.277,0.26445
3,10000,10000,12,0.277,0.2648
4,10000,10000,12,0.277,0.2663
0,5000,15000,12,0.277,0.2716
1,5000,15000,12,0.277,0.2675
2,5000,15000,12,0.277,0.2675
3,5000,15000,12,0.277,0.2662
4,5000,15000,12,0.277,0.2669
0,10000,10000,12,0.369,0.35535
1,10000,10000,12,0.369,0.3553
2,10000,10000,12,0.369,0.3564
3,10000,10000,12,0.369,0.3564
4,10000,10000,12,0.369,0.35475
0,5000,15000,12,0.369,0.3573
1,5000,15000,12,0.369,0.3556
2,5000,15000,12,0.369,0.3573
3,5000,15000,12,0.369,0.3572
4,5000,15000,12,0.369,0.3573
0,10000,10000,12,0.59,0.5736
1,10000,10000,12,0.59,0.576
2,10000,10000,12,0.59,0.57605
3,10000,10000,12,0.59,0.5759
4,10000,10000,12,0.59,0.5754
0,5000,15000,12,0.59,0.5725
1,5000,15000,12,0.59,0.5783
2,5000,15000,12,0.59,0.5793
3,5000,15000,12,0.59,0.5796
4,5000,15000,12,0.59,0.5795
0,10000,10000,12,0.43,0.4178
1,10000,10000,12,0.43,0.41675
2,10000,10000,12,0.43,0.41585
